# FrameVar file generated by StimulateOpenGL II v.20120902 (0x20120902)
"frameNum" "objNum" "subFrameNum" "objType(0=box,1=ellipse,2=sphere)" "x" "y" "r1" "r2" "phi" "color" "z" "zScaled"
106 10 1 2 1475.09 763.546 80 80 0 1 479.894951 1.58882816
106 10 2 2 1475.96 766.55 80 80 0 1 483.351833 1.59306973
106 11 0 2 -253.794 -499.48 80 80 0 1 1381.45462 2.69503635
106 11 1 2 -254.934 -500.734 80 80 0 1 1389.21803 2.704562
106 11 2 2 -256.074 -501.988 80 80 0 1 1396.98144 2.71408766
106 12 0 2 1586.79 558.474 80 80 0 1 560.652051 1.68791663
106 12 1 2 1587.28 559.159 80 80 0 1 564.193148 1.69226153
106 12 2 2 1587.78 559.844 80 80 0 1 567.734244 1.69660643
106 13 0 2 70.123 73.7419 80 80 0 1 16.1422912 1.01980649
106 13 1 2 68.3366 72.9072 80 80 0 1 16.0361542 1.01967626
106 13 2 2 66.5501 72.0726 80 80 0 1 15.9300171 1.01954603
106 14 0 2 -532.744 710.842 80 80 0 1 734.223366 1.90088757
106 14 1 2 -535.364 710.793 80 80 0 1 738.660827 1.9063323
106 14 2 2 -537.983 710.744 80 80 0 1 743.098287 1.91177704
107 0 0 2 -354.647 561.409 80 80 0 1 661.547783 1.81171507
107 0 1 2 -357.736 559.647 80 80 0 1 665.990548 1.81716632
107 0 2 2 -360.825 557.884 80 80 0 1 670.433314 1.82261756
107 1 0 2 1336.76 728.472 80 80 0 1 894.687134 2.09777562
107 1 1 2 1337.38 729.678 80 80 0 1 899.448631 2.10361795
107 1 2 2 1337.99 730.885 80 80 0 1 904.210128 2.10946028
107 2 0 2 761.147 124.398 80 80 0 1 457.903587 1.56184489
107 2 1 2 761.523 123.729 80 80 0 1 459.170369 1.56339923
107 2 2 2 761.899 123.059 80 80 0 1 460.43715 1.56495356
107 3 0 2 829.379 -370.425 80 80 0 1 1135.03984 2.39268692
107 3 1 2 827.514 -372.632 80 80 0 1 1140.33614 2.39918544
107 3 2 2 825.649 -374.838 80 80 0 1 1145.63243 2.40568396
107 4 0 2 339.748 391.587 80 80 0 1 797.328457 1.97831713
107 4 1 2 338.816 391.748 80 80 0 1 799.649353 1.98116485
107 4 2 2 337.883 391.908 80 80 0 1 801.970249 1.98401258
107 5 0 2 1474.76 -20.1167 80 80 0 1 480.063452 1.58903491
107 5 1 2 1477.35 -21.2351 80 80 0 1 482.326944 1.5918122
107 5 2 2 1479.95 -22.3535 80 80 0 1 484.590436 1.59458949
107 6 0 2 -309.702 40.3327 80 80 0 1 1132.04649 2.3890141
107 6 1 2 -311.102 39.402 80 80 0 1 1137.55056 2.39576756
107 6 2 2 -312.502 38.4714 80 80 0 1 1143.05463 2.40252102
107 7 0 2 1007.02 39.6779 80 80 0 1 712.105072 1.87374855
107 7 1 2 1008.15 41.0708 80 80 0 1 716.850632 1.87957133
107 7 2 2 1009.29 42.4637 80 80 0 1 721.596193 1.8853941
107 8 0 2 -427.774 512.525 80 80 0 1 964.743587 2.18373446
107 8 1 2 -431.09 510.623 80 80 0 1 970.120781 2.19033225
107 8 2 2 -434.406 508.722 80 80 0 1 975.497974 2.19693003
107 9 0 2 1232.68 65.2745 80 80 0 1 134.405052 1.16491417
107 9 1 2 1234.52 64.4213 80 80 0 1 134.66718 1.1652358
107 9 2 2 1236.36 63.5681 80 80 0 1 134.929307 1.16555743
107 10 0 2 1476.82 769.554 80 80 0 1 486.808715 1.59731131
107 10 1 2 1477.68 772.559 80 80 0 1 490.265597 1.60155288
107 10 2 2 1478.55 775.563 80 80 0 1 493.722479 1.60579445
107 11 0 2 -257.215 -503.242 80 80 0 1 1404.74485 2.72361331
107 11 1 2 -258.355 -504.496 80 80 0 1 1412.50826 2.73313897
107 11 2 2 -259.496 -505.75 80 80 0 1 1420.27167 2.74266462
107 12 0 2 1588.28 560.529 80 80 0 1 571.27534 1.70095134
107 12 1 2 1588.78 561.214 80 80 0 1 574.816437 1.70529624
107 12 2 2 1589.27 561.899 80 80 0 1 578.357533 1.70964114
107 13 0 2 64.7637 71.2379 80 80 0 1 15.8238801 1.0194158
107 13 1 2 62.9772 70.4033 80 80 0 1 15.7177431 1.01928557
107 13 2 2 61.1908 69.5686 80 80 0 1 15.6116061 1.01915534
107 14 0 2 -540.603 710.694 80 80 0 1 747.535747 1.91722178
107 14 1 2 -543.223 710.645 80 80 0 1 751.973208 1.92266651
107 14 2 2 -545.842 710.596 80 80 0 1 756.410668 1.92811125
108 0 0 2 -363.914 556.121 80 80 0 1 674.876079 1.82806881
108 0 1 2 -367.003 554.359 80 80 0 1 679.318844 1.83352005
108 0 2 2 -370.092 552.596 80 80 0 1 683.76161 1.8389713
108 1 0 2 1338.61 732.091 80 80 0 1 908.971625 2.11530261
108 1 1 2 1339.23 733.298 80 80 0 1 913.733122 2.12114493
108 1 2 2 1339.84 734.504 80 80 0 1 918.494619 2.12698726
108 2 0 2 762.275 122.39 80 80 0 1 461.703931 1.56650789
108 2 1 2 762.652 121.72 80 80 0 1 462.970713 1.56806222
108 2 2 2 763.028 121.051 80 80 0 1 464.237494 1.56961656
108 3 0 2 823.784 -377.044 80 80 0 1 1150.92872 2.41218248
108 3 1 2 821.918 -379.25 80 80 0 1 1156.22502 2.41868101
108 3 2 2 820.053 -381.457 80 80 0 1 1161.52131 2.42517953
108 4 0 2 336.951 392.068 80 80 0 1 804.291145 1.9868603
108 4 1 2 336.018 392.228 80 80 0 1 806.612041 1.98970803
108 4 2 2 335.086 392.389 80 80 0 1 808.932936 1.99255575
108 5 0 2 1482.54 -23.4718 80 80 0 1 486.853927 1.59736678
108 5 1 2 1485.13 -24.5902 80 80 0 1 489.117419 1.60014407
108 5 2 2 1487.72 -25.7086 80 80 0 1 491.380911 1.60292136
108 6 0 2 -313.902 37.5408 80 80 0 1 1148.55871 2.40927449
108 6 1 2 -315.302 36.6101 80 80 0 1 1154.06278 2.41602795
108 6 2 2 -316.702 35.6795 80 80 0 1 1159.56685 2.42278141
108 7 0 2 1010.43 43.8567 80 80 0 1 726.341753 1.89121687
108 7 1 2 1011.57 45.2496 80 80 0 1 731.087313 1.89703965
108 7 2 2 1012.71 46.6426 80 80 0 1 735.832873 1.90286242
108 8 0 2 -437.723 506.82 80 80 0 1 980.875167 2.20352781
108 8 1 2 -441.039 504.919 80 80 0 1 986.252361 2.2101256
108 8 2 2 -444.355 503.018 80 80 0 1 991.629554 2.21672338
108 9 0 2 1238.2 62.715 80 80 0 1 135.191435 1.16587906
108 9 1 2 1240.04 61.8618 80 80 0 1 135.453562 1.16620069
108 9 2 2 1241.88 61.0086 80 80 0 1 135.71569 1.16652232
108 10 0 2 1479.41 778.567 80 80 0 1 497.179361 1.61003603
108 10 1 2 1480.28 781.572 80 80 0 1 500.636244 1.6142776
108 10 2 2 1481.14 784.576 80 80 0 1 504.093126 1.61851917
108 11 0 2 -260.636 -507.004 80 80 0 1 1428.03508 2.75219028
108 11 1 2 -261.776 -508.258 80 80 0 1 1435.79849 2.76171593
108 11 2 2 -262.917 -509.512 80 80 0 1 1443.56189 2.77124159
108 12 0 2 1589.77 562.583 80 80 0 1 581.898629 1.71398605
108 12 1 2 1590.27 563.268 80 80 0 1 585.439726 1.71833095
108 12 2 2 1590.76 563.953 80 80 0 1 588.980822 1.72267586
108 13 0 2 59.4043 68.7339 80 80 0 1 15.5054691 1.01902512
108 13 1 2 57.6179 67.8993 80 80 0 1 15.3993321 1.01889489
108 13 2 2 55.8314 67.0646 80 80 0 1 15.293195 1.01876466
108 14 0 2 -548.462 710.547 80 80 0 1 760.848128 1.93355599
108 14 1 2 -551.082 710.498 80 80 0 1 765.285589 1.93900072
108 14 2 2 -553.701 710.449 80 80 0 1 769.723049 1.94444546
109 0 0 2 -373.181 550.833 80 80 0 1 688.204375 1.84442255
109 0 1 2 -376.27 549.071 80 80 0 1 692.647141 1.84987379
109 0 2 2 -379.359 547.308 80 80 0 1 697.089906 1.85532504
109 1 0 2 1340.46 735.711 80 80 0 1 923.256116 2.13282959
109 1 1 2 1341.07 736.917 80 80 0 1 928.017613 2.13867192
109 1 2 2 1341.69 738.123 80 80 0 1 932.77911 2.14451425
109 2 0 2 763.404 120.381 80 80 0 1 465.504275 1.57117089
109 2 1 2 763.78 119.711 80 80 0 1 466.771057 1.57272522
109 2 2 2 764.157 119.042 80 80 0 1 468.037838 1.57427956
109 3 0 2 818.188 -383.663 80 80 0 1 1166.81761 2.43167805
109 3 1 2 816.323 -385.869 80 80 0 1 1172.1139 2.43817657
109 3 2 2 814.457 -388.076 80 80 0 1 1177.4102 2.44467509
109 4 0 2 334.153 392.549 80 80 0 1 811.253832 1.99540348
109 4 1 2 333.221 392.709 80 80 0 1 813.574728 1.9982512
109 4 2 2 332.289 392.869 80 80 0 1 815.895624 2.00109892
109 5 0 2 1490.32 -26.827 80 80 0 1 493.644403 1.60569865
109 5 1 2 1492.91 -27.9453 80 80 0 1 495.907895 1.60847594
109 5 2 2 1495.5 -29.0637 80 80 0 1 498.171387 1.61125324
109 6 0 2 -318.102 34.7488 80 80 0 1 1165.07092 2.42953487
109 6 1 2 -319.502 33.8182 80 80 0 1 1170.57499 2.43628833
109 6 2 2 -320.902 32.8875 80 80 0 1 1176.07906 2.44304179
109 7 0 2 1013.85 48.0355 80 80 0 1 740.578433 1.90868519
109 7 1 2 1014.99 49.4285 80 80 0 1 745.323994 1.91450797
109 7 2 2 1016.13 50.8214 80 80 0 1 750.069554 1.92033074
109 8 0 2 -447.671 501.116 80 80 0 1 997.006748 2.22332116
109 8 1 2 -450.987 499.215 80 80 0 1 1002.38394 2.22991895
109 8 2 2 -454.303 497.313 80 80 0 1 1007.76113 2.23651673
109 9 0 2 1243.72 60.1554 80 80 0 1 135.977817 1.16684395
109 9 1 2 1245.56 59.3022 80 80 0 1 136.239945 1.16716558
109 9 2 2 1247.4 58.449 80 80 0 1 136.502072 1.16748721
109 10 0 2 1482 787.58 80 80 0 1 507.550008 1.62276075
109 10 1 2 1482.87 790.584 80 80 0 1 511.00689 1.62700232
109 10 2 2 1483.73 793.589 80 80 0 1 514.463772 1.63124389
109 11 0 2 -264.057 -510.766 80 80 0 1 1451.3253 2.78076724
109 11 1 2 -265.197 -512.02 80 80 0 1 1459.08871 2.7902929
109 11 2 2 -266.338 -513.274 80 80 0 1 1466.85212 2.79981855
109 12 0 2 1591.26 564.638 80 80 0 1 592.521918 1.72702076
109 12 1 2 1591.76 565.323 80 80 0 1 596.063015 1.73136566
109 12 2 2 1592.25 566.008 80 80 0 1 599.604111 1.73571057
109 13 0 2 54.045 66.2299 80 80 0 1 15.187058 1.01863443
109 13 1 2 52.2585 65.3953 80 80 0 1 15.080921 1.0185042
109 13 2 2 50.4721 64.5606 80 80 0 1 14.974784 1.01837397
109 14 0 2 -556.321 710.399 80 80 0 1 774.160509 1.9498902
109 14 1 2 -558.941 710.35 80 80 0 1 778.59797 1.95533493
109 14 2 2 -561.56 710.301 80 80 0 1 783.03543 1.96077967
110 0 0 2 -382.448 545.545 80 80 0 1 701.532671 1.86077628
110 0 1 2 -385.537 543.783 80 80 0 1 705.975437 1.86622753
110 0 2 2 -388.626 542.02 80 80 0 1 710.418202 1.87167878
110 1 0 2 1342.31 739.33 80 80 0 1 937.540607 2.15035657
110 1 1 2 1342.92 740.536 80 80 0 1 942.302104 2.1561989
110 1 2 2 1343.54 741.743 80 80 0 1 947.063601 2.16204123
110 2 0 2 764.533 118.372 80 80 0 1 469.304619 1.57583389
110 2 1 2 764.909 117.703 80 80 0 1 470.571401 1.57738822
110 2 2 2 765.285 117.033 80 80 0 1 471.838182 1.57894255
110 3 0 2 812.592 -390.282 80 80 0 1 1182.70649 2.45117361
110 3 1 2 810.727 -392.488 80 80 0 1 1188.00279 2.45767213
110 3 2 2 808.861 -394.694 80 80 0 1 1193.29908 2.46417065
110 4 0 2 331.356 393.029 80 80 0 1 818.21652 2.00394665
110 4 1 2 330.424 393.19 80 80 0 1 820.537416 2.00679437
110 4 2 2 329.491 393.35 80 80 0 1 822.858311 2.0096421
110 5 0 2 1498.09 -30.1821 80 80 0 1 500.434879 1.61403053
110 5 1 2 1500.68 -31.3005 80 80 0 1 502.69837 1.61680782
110 5 2 2 1503.28 -32.4188 80 80 0 1 504.961862 1.61958511
110 6 0 2 -322.302 31.9569 80 80 0 1 1181.58313 2.44979526
110 6 1 2 -323.703 31.0263 80 80 0 1 1187.0872 2.45654872
110 6 2 2 -325.103 30.0956 80 80 0 1 1192.59128 2.46330218
110 7 0 2 1017.27 52.2143 80 80 0 1 754.815114 1.92615351
110 7 1 2 1018.41 53.6073 80 80 0 1 759.560674 1.93197629
110 7 2 2 1019.55 55.0002 80 80 0 1 764.306234 1.93779906
110 8 0 2 -457.619 495.412 80 80 0 1 1013.13833 2.24311451
110 8 1 2 -460.935 493.51 80 80 0 1 1018.51552 2.2497123
110 8 2 2 -464.251 491.609 80 80 0 1 1023.89271 2.25631008
110 9 0 2 1249.24 57.5959 80 80 0 1 136.7642 1.16780883
110 9 1 2 1251.08 56.7427 80 80 0 1 137.026327 1.16813046
110 9 2 2 1252.92 55.8895 80 80 0 1 137.288455 1.16845209
110 10 0 2 1484.59 796.593 80 80 0 1 517.920654 1.63548547
110 10 1 2 1485.46 799.597 80 80 0 1 521.377536 1.63972704
110 10 2 2 1486.32 802.602 80 80 0 1 524.834419 1.64396861
110 11 0 2 -267.478 -514.528 80 80 0 1 1474.61553 2.80934421
110 11 1 2 -268.619 -515.782 80 80 0 1 1482.37894 2.81886986
110 11 2 2 -269.759 -517.035 80 80 0 1 1490.14235 2.82839552
110 12 0 2 1592.75 566.693 80 80 0 1 603.145207 1.74005547
110 12 1 2 1593.25 567.378 80 80 0 1 606.686304 1.74440037
110 12 2 2 1593.75 568.062 80 80 0 1 610.2274 1.74874528
110 13 0 2 48.6857 63.7259 80 80 0 1 14.868647 1.01824374
110 13 1 2 46.8992 62.8913 80 80 0 1 14.7625099 1.01811351
110 13 2 2 45.1128 62.0566 80 80 0 1 14.6563729 1.01798328
110 14 0 2 -564.18 710.252 80 80 0 1 787.47289 1.96622441
110 14 1 2 -566.8 710.203 80 80 0 1 791.910351 1.97166914
110 14 2 2 -569.419 710.153 80 80 0 1 796.347811 1.97711388
111 0 0 2 -391.715 540.258 80 80 0 1 714.860968 1.87713002
111 0 1 2 -394.804 538.495 80 80 0 1 719.303733 1.88258127
111 0 2 2 -397.893 536.732 80 80 0 1 723.746498 1.88803251
111 1 0 2 1344.15 742.949 80 80 0 1 951.825098 2.16788356
111 1 1 2 1344.77 744.156 80 80 0 1 956.586595 2.17372588
111 1 2 2 1345.39 745.362 80 80 0 1 961.348092 2.17956821
111 2 0 2 765.661 116.364 80 80 0 1 473.104963 1.58049689
111 2 1 2 766.038 115.694 80 80 0 1 474.371745 1.58205122
111 2 2 2 766.414 115.024 80 80 0 1 475.638526 1.58360555
111 3 0 2 806.996 -396.901 80 80 0 1 1198.59538 2.47066917
111 3 1 2 805.131 -399.107 80 80 0 1 1203.89167 2.47716769
111 3 2 2 803.266 -401.313 80 80 0 1 1209.18797 2.48366622
111 4 0 2 328.559 393.51 80 80 0 1 825.179207 2.01248982
111 4 1 2 327.626 393.67 80 80 0 1 827.500103 2.01533755
111 4 2 2 326.694 393.83 80 80 0 1 829.820999 2.01818527
111 5 0 2 1505.87 -33.5372 80 80 0 1 507.225354 1.6223624
111 5 1 2 1508.46 -34.6556 80 80 0 1 509.488846 1.62513969
111 5 2 2 1511.05 -35.774 80 80 0 1 511.752338 1.62791698
111 6 0 2 -326.503 29.165 80 80 0 1 1198.09535 2.47005564
111 6 1 2 -327.903 28.2343 80 80 0 1 1203.59942 2.4768091
111 6 2 2 -329.303 27.3037 80 80 0 1 1209.10349 2.48356256
111 7 0 2 1020.69 56.3932 80 80 0 1 769.051795 1.94362183
111 7 1 2 1021.83 57.7861 80 80 0 1 773.797355 1.94944461
111 7 2 2 1022.97 59.179 80 80 0 1 778.542915 1.95526738
111 8 0 2 -467.567 489.707 80 80 0 1 1029.26991 2.26290786
111 8 1 2 -470.883 487.806 80 80 0 1 1034.6471 2.26950565
111 8 2 2 -474.199 485.904 80 80 0 1 1040.02429 2.27610343
111 9 0 2 1254.76 55.0363 80 80 0 1 137.550582 1.16877372
111 9 1 2 1256.6 54.1831 80 80 0 1 137.81271 1.16909535
111 9 2 2 1258.45 53.3299 80 80 0 1 138.074837 1.16941698
111 10 0 2 1487.19 805.606 80 80 0 1 528.291301 1.64821019
111 10 1 2 1488.05 808.61 80 80 0 1 531.748183 1.65245176
111 10 2 2 1488.91 811.614 80 80 0 1 535.205065 1.65669333
111 11 0 2 -270.899 -518.289 80 80 0 1 1497.90576 2.83792117
111 11 1 2 -272.04 -519.543 80 80 0 1 1490.14235 2.82839552
111 11 2 2 -273.18 -520.797 80 80 0 1 1482.37894 2.81886986
111 12 0 2 1594.24 568.747 80 80 0 1 613.768496 1.75309018
111 12 1 2 1594.74 569.432 80 80 0 1 617.309592 1.75743508
111 12 2 2 1595.24 570.117 80 80 0 1 620.850689 1.76177999
111 13 0 2 43.3263 61.2219 80 80 0 1 14.5502359 1.01785305
111 13 1 2 41.5399 60.3873 80 80 0 1 14.4440989 1.01772282
111 13 2 2 39.7534 59.5526 80 80 0 1 14.3379619 1.01759259
111 14 0 2 -572.039 710.104 80 80 0 1 800.785271 1.98255862
111 14 1 2 -574.659 710.055 80 80 0 1 805.222732 1.98800335
111 14 2 2 -577.278 710.006 80 80 0 1 809.660192 1.99344809
112 0 0 2 -400.982 534.97 80 80 0 1 728.189264 1.89348376
112 0 1 2 -404.071 533.207 80 80 0 1 732.632029 1.898935
112 0 2 2 -407.16 531.444 80 80 0 1 737.074794 1.90438625
112 1 0 2 1346 746.568 80 80 0 1 966.109589 2.18541054
112 1 1 2 1346.62 747.775 80 80 0 1 970.871086 2.19125287
112 1 2 2 1347.23 748.981 80 80 0 1 975.632583 2.19709519
112 2 0 2 766.79 114.355 80 80 0 1 476.905307 1.58515989
112 2 1 2 767.166 113.685 80 80 0 1 478.172089 1.58671422
112 2 2 2 767.543 113.016 80 80 0 1 479.43887 1.58826855
112 3 0 2 801.4 -403.52 80 80 0 1 1214.48426 2.49016474
112 3 1 2 799.535 -405.726 80 80 0 1 1219.78056 2.49666326
112 3 2 2 797.67 -407.932 80 80 0 1 1225.07685 2.50316178
112 4 0 2 325.761 393.991 80 80 0 1 832.141895 2.021033
112 4 1 2 324.829 394.151 80 80 0 1 834.46279 2.02388072
112 4 2 2 323.896 394.311 80 80 0 1 836.783686 2.02672845
112 5 0 2 1513.65 -36.8923 80 80 0 1 514.01583 1.63069427
112 5 1 2 1516.24 -38.0107 80 80 0 1 516.279321 1.63347156
112 5 2 2 1518.83 -39.1291 80 80 0 1 518.542813 1.63624885
112 6 0 2 -330.703 26.373 80 80 0 1 1214.60756 2.49031603
112 6 1 2 -332.103 25.4424 80 80 0 1 1220.11163 2.49706949
112 6 2 2 -333.503 24.5117 80 80 0 1 1225.6157 2.50382295
112 7 0 2 1024.11 60.572 80 80 0 1 783.288475 1.96109015
112 7 1 2 1025.25 61.9649 80 80 0 1 788.034035 1.96691293
112 7 2 2 1026.39 63.3579 80 80 0 1 792.779595 1.9727357
112 8 0 2 -477.515 484.003 80 80 0 1 1045.40149 2.28270121
112 8 1 2 -480.831 482.102 80 80 0 1 1050.77868 2.289299
112 8 2 2 -484.148 480.2 80 80 0 1 1056.15587 2.29589678
112 9 0 2 1260.29 52.4767 80 80 0 1 138.336965 1.16973861
112 9 1 2 1262.13 51.6236 80 80 0 1 138.599092 1.17006024
112 9 2 2 1263.97 50.7704 80 80 0 1 138.86122 1.17038186
112 10 0 2 1489.78 814.619 80 80 0 1 538.661947 1.6609349
112 10 1 2 1490.64 817.623 80 80 0 1 542.118829 1.66517648
112 10 2 2 1491.5 820.627 80 80 0 1 545.575712 1.66941805
112 11 0 2 -274.32 -522.051 80 80 0 1 1474.61553 2.80934421
112 11 1 2 -275.461 -523.305 80 80 0 1 1466.85212 2.79981855
112 11 2 2 -276.601 -524.559 80 80 0 1 1459.08871 2.7902929
112 12 0 2 1595.73 570.802 80 80 0 1 624.391785 1.76612489
112 12 1 2 1596.23 571.487 80 80 0 1 627.932881 1.77046979
112 12 2 2 1596.73 572.172 80 80 0 1 631.473978 1.7748147
112 13 0 2 37.967 58.7179 80 80 0 1 14.2318249 1.01746236
112 13 1 2 36.1805 57.8833 80 80 0 1 14.1256878 1.01733213
112 13 2 2 34.3941 57.0486 80 80 0 1 14.0195508 1.0172019
112 14 0 2 -579.898 709.957 80 80 0 1 814.097652 1.99889283
112 14 1 2 -582.518 709.908 80 80 0 1 818.535113 2.00433756
112 14 2 2 -585.137 709.858 80 80 0 1 822.972573 2.0097823
113 0 0 2 -410.249 529.682 80 80 0 1 741.51756 1.9098375
113 0 1 2 -413.338 527.919 80 80 0 1 745.960325 1.91528874
113 0 2 2 -416.427 526.156 80 80 0 1 750.403091 1.92073999
113 1 0 2 1347.85 750.188 80 80 0 1 980.394079 2.20293752
113 1 1 2 1348.47 751.394 80 80 0 1 985.155576 2.20877985
113 1 2 2 1349.08 752.601 80 80 0 1 989.917073 2.21462218
113 2 0 2 767.919 112.346 80 80 0 1 480.705651 1.58982289
113 2 1 2 768.295 111.677 80 80 0 1 481.972433 1.59137722
113 2 2 2 768.671 111.007 80 80 0 1 483.239214 1.59293155
113 3 0 2 795.805 -410.139 80 80 0 1 1230.37314 2.5096603
113 3 1 2 793.939 -412.345 80 80 0 1 1235.66944 2.51615882
113 3 2 2 792.074 -414.551 80 80 0 1 1240.96573 2.52265734
113 4 0 2 322.964 394.471 80 80 0 1 839.104582 2.02957617
113 4 1 2 322.031 394.631 80 80 0 1 841.425478 2.0324239
113 4 2 2 321.099 394.792 80 80 0 1 843.746374 2.03527162
113 5 0 2 1521.42 -40.2475 80 80 0 1 520.806305 1.63902614
113 5 1 2 1524.02 -41.3658 80 80 0 1 523.069797 1.64180343
113 5 2 2 1526.61 -42.4842 80 80 0 1 525.333289 1.64458072
113 6 0 2 -334.903 23.5811 80 80 0 1 1231.11977 2.51057641
113 6 1 2 -336.303 22.6505 80 80 0 1 1236.62385 2.51732987
113 6 2 2 -337.703 21.7198 80 80 0 1 1242.12792 2.52408333
113 7 0 2 1027.53 64.7508 80 80 0 1 797.525156 1.97855847
113 7 1 2 1028.67 66.1438 80 80 0 1 802.270716 1.98438125
113 7 2 2 1029.81 67.5367 80 80 0 1 807.016276 1.99020402
113 8 0 2 -487.464 478.299 80 80 0 1 1061.53307 2.30249456
113 8 1 2 -490.78 476.397 80 80 0 1 1066.91026 2.30909235
113 8 2 2 -494.096 474.496 80 80 0 1 1072.28745 2.31569013
113 9 0 2 1265.81 49.9172 80 80 0 1 139.123347 1.17070349
113 9 1 2 1267.65 49.064 80 80 0 1 139.385475 1.17102512
113 9 2 2 1269.49 48.2108 80 80 0 1 139.647602 1.17134675
113 10 0 2 1492.37 823.632 80 80 0 1 549.032594 1.67365962
113 10 1 2 1493.23 826.636 80 80 0 1 552.489476 1.6779012
113 10 2 2 1494.1 829.64 80 80 0 1 555.946358 1.68214277
113 11 0 2 -277.742 -525.813 80 80 0 1 1451.3253 2.78076724
113 11 1 2 -278.882 -527.067 80 80 0 1 1443.56189 2.77124159
113 11 2 2 -280.022 -528.321 80 80 0 1 1435.79849 2.76171593
113 12 0 2 1597.23 572.857 80 80 0 1 635.015074 1.7791596
113 12 1 2 1597.72 573.541 80 80 0 1 638.55617 1.7835045
113 12 2 2 1598.22 574.226 80 80 0 1 642.097267 1.78784941
113 13 0 2 32.6076 56.2139 80 80 0 1 13.9134138 1.01707167
113 13 1 2 30.8212 55.3793 80 80 0 1 13.8072768 1.01694144
113 13 2 2 31.3479 54.5446 80 80 0 1 15.5176091 1.01904001
113 14 0 2 -587.757 709.809 80 80 0 1 827.410033 2.01522703
113 14 1 2 -590.377 709.76 80 80 0 1 831.847494 2.02067177
113 14 2 2 -592.996 709.711 80 80 0 1 836.284954 2.02611651
114 0 0 2 -419.516 524.394 80 80 0 1 754.845856 1.92619123
114 0 1 2 -422.604 522.631 80 80 0 1 759.288621 1.93164248
114 0 2 2 -425.693 520.869 80 80 0 1 763.731387 1.93709373
114 1 0 2 1349.7 753.807 80 80 0 1 994.67857 2.2204645
114 1 1 2 1350.31 755.013 80 80 0 1 999.440067 2.22630683
114 1 2 2 1350.93 756.22 80 80 0 1 1004.20156 2.23214916
114 2 0 2 769.048 110.337 80 80 0 1 484.505995 1.59448588
114 2 1 2 769.424 109.668 80 80 0 1 485.772777 1.59604022
114 2 2 2 769.8 108.998 80 80 0 1 487.039558 1.59759455
114 3 0 2 790.209 -416.757 80 80 0 1 1246.26203 2.52915586
114 3 1 2 788.343 -418.964 80 80 0 1 1251.55832 2.53565438
114 3 2 2 786.478 -421.17 80 80 0 1 1256.85462 2.54215291
114 4 0 2 320.167 394.952 80 80 0 1 846.06727 2.03811935
114 4 1 2 319.234 395.112 80 80 0 1 848.388165 2.04096707
114 4 2 2 318.302 395.272 80 80 0 1 850.709061 2.0438148
114 5 0 2 1529.2 -43.6026 80 80 0 1 527.596781 1.64735801
114 5 1 2 1531.79 -44.721 80 80 0 1 529.860273 1.6501353
114 5 2 2 1534.39 -45.8393 80 80 0 1 532.123764 1.65291259
114 6 0 2 -339.104 20.7892 80 80 0 1 1247.63199 2.5308368
114 6 1 2 -340.504 19.8585 80 80 0 1 1253.13606 2.53759026
114 6 2 2 -341.904 18.9279 80 80 0 1 1258.64013 2.54434372
114 7 0 2 1030.95 68.9296 80 80 0 1 811.761836 1.99602679
114 7 1 2 1032.09 70.3226 80 80 0 1 816.507396 2.00184957
114 7 2 2 1033.23 71.7155 80 80 0 1 821.252957 2.00767234
114 8 0 2 -497.412 472.594 80 80 0 1 1077.66465 2.32228791
114 8 1 2 -500.728 470.693 80 80 0 1 1083.04184 2.3288857
114 8 2 2 -504.044 468.791 80 80 0 1 1088.41904 2.33548348
114 9 0 2 1271.33 47.3576 80 80 0 1 139.90973 1.17166838
114 9 1 2 1273.17 46.5045 80 80 0 1 140.171857 1.17199001
114 9 2 2 1275.01 45.6513 80 80 0 1 140.433984 1.17231164
114 10 0 2 1494.96 832.644 80 80 0 1 559.40324 1.68638434
114 10 1 2 1495.82 835.649 80 80 0 1 562.860122 1.69062592
114 10 2 2 1496.69 838.653 80 80 0 1 566.317004 1.69486749
114 11 0 2 -281.163 -529.575 80 80 0 1 1428.03508 2.75219028
114 11 1 2 -282.303 -530.829 80 80 0 1 1420.27167 2.74266462
114 11 2 2 -283.443 -532.083 80 80 0 1 1412.50826 2.73313897
114 12 0 2 1598.72 574.911 80 80 0 1 645.638363 1.79219431
114 12 1 2 1599.21 575.596 80 80 0 1 649.179459 1.79653921
114 12 2 2 1599.71 576.281 80 80 0 1 652.720556 1.80088412
114 13 0 2 31.8746 53.71 80 80 0 1 17.2279414 1.02113858
114 13 1 2 32.4013 52.8753 80 80 0 1 18.9382738 1.02323715
114 13 2 2 32.928 52.0406 80 80 0 1 20.6486061 1.02533571
114 14 0 2 -595.616 709.662 80 80 0 1 840.722415 2.03156124
114 14 1 2 -598.236 709.613 80 80 0 1 845.159875 2.03700598
114 14 2 2 -600.855 709.563 80 80 0 1 849.597335 2.04245072
115 0 0 2 -428.782 519.106 80 80 0 1 768.174152 1.94254497
115 0 1 2 -431.871 517.343 80 80 0 1 772.616917 1.94799622
115 0 2 2 -434.96 515.581 80 80 0 1 777.059683 1.95344746
115 1 0 2 1351.55 757.426 80 80 0 1 1008.96306 2.23799149
115 1 1 2 1352.16 758.633 80 80 0 1 1013.72456 2.24383381
